등록일시,부서명,사용자구분,상세조회URL,서비스ID,서비스명,서비스목적요약,서비스분야,선정기준,소관기관명,소관기관유형,소관기관코드,수정일시,신청기한,신청방법,전화문의,접수기관,조회수,지원내용,지원대상,지원유형,JA0110,JA0111,JA0201,JA0202,JA0203,JA0204,JA0205,JA0404,JA0403,JA0326,JA0327,JA0328
20210923123456,사회복지과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000108,457000000108,부랑인(행려자) 보호비용지원,"행려자에게 교통비, 숙박비 지원",행정·안전,,충청남도 부여군,시군구,4570000,20260122103548,상시신청,방문신청,부여군청 사회복지과/041-830-2087,,662,"○ 취업, 친지방문, 기타 목적으로 주거지가 아닌 타 지역을 여행 중 여비가 없어 곤란을 겪는 자 / 주거가 일정하지 않은 취약계층으로 주민등록말소자 및 신원확인 불가능한 자에게 교통비, 숙박비 지원

○ 지원사항 
 - 교통비 : 서울, 경기지역 18,000원 / 기타지역 15,000원
 - 숙박비 : 관내 숙박업소 지정 운영","○ 취업, 친지방문, 기타 목적으로 관내를 방문했으나 지갑 분실 등으로 곤란을 겪는 자에게 안전하게 연고지에 돌아갈 수 있도록 여비와 숙박비 지원",현금,19.0,120.0,Y,,,,,,,,,
20210923123456,가족행복과,개인||법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000109,457000000109,아동 안전물품 지원,"관내 유아 및 아동, 초등학생 등 아동에게 안전 보장을 통한 아동친화도시 조성을 위해 안전",보육·교육,,충청남도 부여군,시군구,4570000,20260126134303,접수기관 별 상이,직접입력,가족행족과/041-830-2516,,823,"○ 아동 안전우산  지원
○ 생존수영가방
○ 옐로카드","○  어린이집 누리과정 아동 , 유치원생 등 3세 이상 아동 지원(530명 지원)

 -  아동안전 발광우산 지원

○ 생존수영 가방
 - 초등학교 3학년(300명)

○ 손세정제(360개 구입)
 - 아동복지시설 대상 아동",현물,3.0,8.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,건강증진과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000111,457000000111,다자녀 맘 산후 건강관리 지원,2자녀 이상 출산산모의 산후 모든 진료비 및 약제·치료재료 구입비 본인부담금 지원 ,임신·출산,,충청남도 부여군,시군구,4570000,20260116110147,출산 후 1년 이내에 진료 및 신청(분만당일 제외),방문신청,건강증진과 모자보건팀/041-830-8718,,689,"○ 2자녀 이상 출산산모의 산후 모든 진료비 및 약제·치료재료 구입비 본인부담금 지원
 - 지원금액: 연 1회, 1인당 최대 20만원 지원
 - 가능) 입원료(식대제외), 수술료 및 처치료, 검사료, 진찰료, 주사료, 투약 및 조제료 등
 - 제외) 산후조리원비, 미용 등 산후회복과 관련 없는 처치
 ※ 건강보험 임신·출산 진료비 지원과 사용처 및 사용범위 동일",○ 신청일 6개월 이전부터 주민등록이 충청남도로 되어 있는 2자녀 이상 출산(유산·사산 포함) 산모,현금,18.0,44.0,Y,Y,Y,Y,Y,,,,,
20210923123456,건강증진과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000112,457000000112,산모·신생아 건강관리 지원사업,출산가정에 건강관리사를 파견하여 산모의 산후 회복과 신생아의 양육 지원,임신·출산,,충청남도 부여군,시군구,4570000,20260116110404,출산예정일 40일 전부터 출산 후 60일까지,기타 온라인신청||방문신청,건강증진과 모자보건팀/041-830-8718,,593,"○ 산모 건강관리 : 유방관리, 부종관리, 영양관리, 좌욕지원, 산후 위생관리, 산후 체중관리 및 체조 지원
○ 신생아 건강관리 : 신생아 청결·위생관리(목욕, 배꼽관리, 기저귀교체, 용품소독 등), 수유 및 예방접종 지원
○ 산모 정보제공 및 정서지원 : 응급상황 발견 및 대응, 감염 예방 및 관리, 정서 상태 이해 및 지지
○ 산모·신생아 가사지원 : 산모 식사준비, 산모 및 신생아 주 생활공간 청소, 산모 및 신생아 의류 및 침구 등 세탁
※ 산모·신생아 외 다른 가족 돌봄이나 일반 가사활동은 표준 서비스에 포함되지 않으므로 해당 부가 서비스가 필요하신 경우 별도로 추가 구매하셔야 합니다","○ 기본지원 대상
 - 산모 또는 배우자가「국민기초생활 보장법」에 따른 생계·의료·주거·교육급여 수급자 또는 차상위계층에 해당하는 출산가정
 - 산모 및 배우자 등 해당가구이 건강보험료 본인부담금 합산액이 기준중위소득 150%이하 금액에 해당하는 출산가구

○ 부여군 예외지원 대상
 - 기준중위소득 150% 초과 첫째아 출산가정",이용권,18.0,44.0,,,,Y,Y,Y,Y,,,
20210923123456,사회복지과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000115,457000000115,독립유공자(유족) 명절 위문금 지원,독립유공자 및 유족에게 명절 위문품 지원,생활안정,,충청남도 부여군,시군구,4570000,20260116111235,상시신청,신청불필요,부여군 사회복지과/041-830-2064,,1064,"○ 독립유공자(유족) 명절 위문품 지원
 - 설, 추석 명절에 부여군 관내 독립유공자 및 유족 25명에게 10만원 현금 지원",○ 독립유공자 및 유족,현금,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,사회복지과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000116,457000000116,저소득취약계층 주거환경 클린케어,저소득 가구를 위한 생활폐기물 수거 및 청소 등 지원,주거·자립,,충청남도 부여군,시군구,4570000,20260122103905,상시신청,방문신청,부여군청 사회복지과/041-830-2087,,642,○ 주거환경클린케어사업 : 주거공간 확보 위한 생활폐기물 수거 및 청소,"○ 기초생활보장 수급자, 차상위계층, 독거노인, 장애인 등 저소득 가구 지원",기타,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y
20210923123456,건강증진과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000117,457000000117,재가 암환자 영양제 지원,재가 암환자를 위한 영양제(종합비타민) 지원,보건·의료,,충청남도 부여군,시군구,4570000,20260116140108,상시신청,방문신청,보건소 방문재활팀/041-830-8731,,684,○ 재가 암환자를 위한 영양제(종합비타민) 지원,"○ 암 진단 후 초기 치료를 마친 저소득층 재가 암환자(의료급여수급권자, 차상위계층, 국가암검진 확진자 등)
 ※ 간암 환자는 주치의에게 영양제 섭취 가능 확인 후 지원가능",현물,0.0,120.0,Y,,,,,Y,Y,,,
20210923123456,건강증진과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000118,457000000118,재가 암환자 장루물품 지원,"재가 암환자에게 장루, 기저귀 등 물품 지원",보건·의료,,충청남도 부여군,시군구,4570000,20260116135856,상시신청,방문신청,보건소 방문재활팀/041-830-8731,,640,"○ 재가 암환자를 위한 물품(장루, 기저귀 등) 지원","○ 장루 지원 : 대장암, 직장암 등 진단 받아 영구 장루를 가지고 있는 저소득층 재가 암환자(의료급여수급권자, 차상위계층, 국가암검진 확진자 등)

○ 기저귀 지원 : 대장암, 전립선암 등 암에 관련되어 실금, 실변하는 저소득층 재가 암환자(의료급여수급권자, 차상위계층, 국가암검진 확진자 등)",현물,0.0,120.0,Y,,,,,Y,Y,,,
20210923123456,사회복지과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000119,457000000119,참전명예수당,참전유공자 및 배우자에게 참전명예수당 등 지급,생활안정,,충청남도 부여군,시군구,4570000,20260116111740,상시신청,방문신청,부여군 사회복지과/041-830-2064,,802,"○ 6.25전쟁 및 월남전 참전자에 대한 명예선양
 - 지원대상 : 6.25참전유공자 및 월남전참전유공자 495명, 사망한 참전유공자의 배우자 535명
 - 지원기준
  ㆍ참전유공자수당 : 월 30만원 지원(부여군) 월 10만원(충청남도)
  ㆍ참전유공자 생일축하금 : 50,000원(연 1회) 지원
  ㆍ참전유공자 사망위로금 : 200,000원(사망시)
  ㆍ배우자복지수당 : 월 15만원 지원 월 5만원(충청남도)","○ 6.25전쟁 및 월남전 참전유공자
○ 사망한 참전유공자의 배우자",현금,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,사회복지과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000120,457000000120,보훈명예수당,"순국선열, 전몰군경 등에게 보훈명예수당 지급",생활안정,,충청남도 부여군,시군구,4570000,20260116111615,상시신청,방문신청,부여군 사회복지과/041-830-2064,,748,"○ 국가유공자 헌신과 희생을 기리고 유족의 명예와 자긍심 고취하기 위해 보훈명예수당 지급(국가유공자증 또는 유족증 발급자)
 1.  순국선열, 애국지사, 전몰군경, 순직군경, 전상군경, 공상군경, 무공수훈자, 특수임무유공자 본인 또는 유족에게 보훈명예수당 지원 :  조례에 명시된 대상  280명 / 지급액 : 매월 15만원
  2. 보국수훈자 본인:  조례에 명시된 대상  30명 / 지급액: 매월 10만원","○ 순국선열, 전몰군경, 순직군경 유족

○ 애국지사, 전상군경, 공상군경, 무공수훈자, 특수임무 유공자 본인 또는 유족

○  보국수훈자 본인",현금,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,사회복지과,가구,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000121,457000000121,저소득층 생활민원서비스 지원(행복드림 사업),"저소득 가구를 위한 생활민원처리, 사랑의 빨래방 등 운영 지원",생활안정,,충청남도 부여군,시군구,4570000,20260122103826,상시신청,방문신청,부여군청 사회복지과/041-830-2087,,1056,"○ 저소득층 및 독거노인, 장애인 등의 생활민원해결
 - 생활민원처리서비스 : 소규모집수리, 전기시설, 배관시설 등
 - 사랑의 빨래방 : 가정에서 세탁하기 힘든 세탁물에 대해 세탁 지원","○ 기초생활보장 수급자, 차상위계층, 독거노인, 장애인 등 저소득 가구 지원",기타,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y
20210923123456,굿뜨래경영과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000122,457000000122,농약 안전보관함 보급 지원,농업인에게 농약안전보관함 보급 지원,농림축산어업,,충청남도 부여군,시군구,4570000,20260126132551,매년,방문신청,부여군 굿뜨래경영과/041-830-2686,,677,"○ 지원대상 : 관내 주소를 둔 농업인

○ 선정기준 : 중소 고령농가, 친환경 농산물 재배농가, 과수 및 시설하우스 재배농가 

○ 지원내용 : 농약안전보관함 지원",○ 관내 주소를 둔 농업인,현물,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,가족행복과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000125,457000000125,가정폭력방지 및 피해자 지원,"가정폭력피해자를 위해 진료비용, 검진비, 치료비 등 지원",보건·의료,,충청남도 부여군,시군구,4570000,20260117153646,상시신청,방문신청,가족행복과/041-830-2512,,683,"○ 치료비용 본인부담액과 건강보험 비적용 진료비용, 보호시설 입소자에 대한 검진비, 일반의약품 구입비용, 보호시설 입소 중 발병한 질병 등의 진단비 및 치료비, 출산 진료비 등 의료기관에 지급",○ 가정폭력피해자,서비스(의료),0.0,120.0,Y,Y,Y,Y,Y,,,,,
20210923123456,사회복지과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000126,457000000126,장애인 운전면허 취득 학원비 지원,저소득 장애인에게 운전면허 취득 학원비 지원,보육·교육,,충청남도 부여군,시군구,4570000,20260202142600,상시신청,방문신청,사회복지과/041-830-2097,,688,"장애인 운전면허 취득 학원비 지원(500,000원)",○ 부여군에 거주하는등록장애인으로 중위소득 50%이내,현금,18.0,64.0,Y,,,,,Y,Y,,,Y
20210923123456,가족행복과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000129,457000000129,노인 목욕비 및 이·미용비 지원,저소득 어르신 등에게 목욕 및 이미용비 쿠폰 지원,생활안정,,충청남도 부여군,시군구,4570000,20260309152647,시기별도없음,신청불필요,가족행복과/041-830-2507,,831,"○ 지원내용
 - 목욕 및 이미용비 지원쿠폰 분기당 3매 지급
 - 저소득 어르신 건강한 생활 조성",○ 만70세 이상 관내 저소득 어르신(기초생활수급자(생계·의료·주거) 및 차상위계층),이용권,70.0,120.0,Y,,,,,Y,Y,Y,Y,Y
20210923123456,사회복지과,가구,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000130,457000000130,소외계층 기부식품 지원,"저소득 소외계층에 기부식품, 생활용품 등 제공",보호·돌봄,,충청남도 부여군,시군구,4570000,20260122103633,상시신청,직접입력,부여군청 사회복지과/041-830-2087,,828,"○ 기부식품 등 제공사업의 활성화 및 식품 안전성 확보를 통해 경제적 어려움으로 결식 위기에 처한 가구에 기부식품과 생활용품을 제공
 - 지역기부자(처) 발굴 및 타 푸드뱅크와 연계하여 기부물품 수령 후 배분
 - 결식 위기에 처한 가구에 기부식품과 생활용품 제공","○ 결식위기에 처한 기초수급자, 차상위계층 등 저소득 가구에 지원",현물,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y
20210923123456,농업정책과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000131,457000000131,벼 기계육묘용 상토 공급 지원,벼 재배농업인에게 육묘용 상토 지원,농림축산어업,,충청남도 부여군,시군구,4570000,20260130103524,매년,방문신청,농업정책과/041-830-2239,,523,○ 군내 거주 벼 재배농가에게 육묘용 상토 지원,○ 관내 주소를 두고 벼 재배하는 농업인,현물,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,농업정책과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000132,457000000132,소형 농기계 지원,농업인에게 동력살분무기 등 소형농기계 지원,농림축산어업,,충청남도 부여군,시군구,4570000,20260126133146,접수기관 별 상이,방문신청,농업정책과 식량산업팀/041-830-2238,,768,"○ 지원대상 : 관내 주소를 둔 농업인

○ 지원한도 : 농기계 거리가격의 70% 이내로 지원

○ 지원내용 : 동력살분무기, 충전식분무기, 예초기 등

○ 우선순위 : 1 소규모 고령농가, 2 중규모 고령농가, 3 친환경인증농가, 4. 일반농가",○ 관내 주소를 둔 농업인,현금,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,농업정책과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000133,457000000133,벼육묘 상자처리제 지원,벼 재배 농업인에게 육묘상자처리제 지원,농림축산어업,,충청남도 부여군,시군구,4570000,20260130103426,매년,방문신청,농정과/041-830-2239,,524,"○ 지원자격 : 군내 거주 벼 재배농가

○ 기준량 : 15포/ha

○ 사업단가 : 업체별 공급가격 중 70% 보조

○ 공급시기 : 3월 중(영농기 이전)",○ 관내 주소를 두고 벼 재배하는 농업인,현금,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,농촌지원과,가구,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000135,457000000135,귀농인 소규모 농기계 구입 지원,귀농인에게 소형 농기계 구입 지원,농림축산어업,,충청남도 부여군,시군구,4570000,20260309153038,1월,방문신청,농업기술센터 농촌지원과/041-830-2567,,534,"○ 귀농인 소형 농기계 구입 지원
 - 사업비용 : 500만원(보조 250만원 / 자부담 250만원)","○ 부여군 전입 5년 이내 귀농인 , 귀농교육 50시간 이상 이수자, 전입 후 6개월 경과된자, 농업종사 기간이 6개월 이상인 자
 <참고> 귀농인 : 농어촌(읍면) 외 지역에서 1년이상 거주한 자가 농어촌지역(읍면)으로 전입하여 농업을 하고자 하는 사람",현금,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,농업정책과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000136,457000000136,농가 도우미 지원,출산 여성 농업인에게 농가도우미 지원,농림축산어업,,충청남도 부여군,시군구,4570000,20260126111628,상시신청,방문신청,농업정책과/041-830-2250,,632,"○ 사업대상 : 군내거주 출산 또는 출산예정 여성농업인

○ 기준단가 : 64,200/1일(보조80%)

○ 지원일수 한도 : 45일

○ 신청기간 : 출산(예정)일 기준으로 출산 전90일부터 출산후 90일까지 180일 기간 중 45일간 도우미 이용",○ 부여군에 주소를 둔 출산(예정) 여성 농업인,현금,18.0,44.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,가족행복과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000137,457000000137,가정위탁보호아동 지원,"가정위탁보호아동을 위해 양육보조금,  상해보험료,  심리상담⋅치료,  기초생활보장급여 등",생활안정,,충청남도 부여군,시군구,4570000,20260126115000,상시신청,정부24온라인신청||방문신청,가족행복과/041-830-2514,,867,"○ 아동 1인당 양육보조금 지원
○ 위탁보호 결정아동에게 생계급여 등 제공
○ 아동발달지원계좌 지원(최대 월 10만원)
○ 보호기간동안 상해보험료 지원
○ 심리검사⋅치료비 지원
○ 위탁가정 전세주택 지원(국토교통부)
○ 18세 이상 가정위탁보호 종결아동  자립정착금 및 자립수당 지급","1.  보호자가 없거나 보호자로부터 이탈 된 아동 또 보호자가 아동을 학대하는 경우, 기타 보호자가 아동을 양육하기에 적당하지 아니하거나 양육하기 어려운 아동(조부모, 친인척, 그 외 아동의 보호를 희망하는 자에게 가정위탁보호 수행)
** 사례결정위원회 심의를 통해 가정위탁보호 결정된 아동

2. 가정위탁보호 유형
  가. 전문가정위탁보호: 피해아동, 2세이하 아동등 특별한 보호가 필요한 아동
  나. 일반가정위탁보호: 전문가정위탁보호에 해당하지 않는 보호대상아동
  다. 일시가정위탁보호: 보호대상아동을 일시 위탁하여 보호 양육이 필요함 아동",현금,0.0,17.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
20210923123456,가족행복과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000138,457000000138,저소득층 국민건강보험료 및 장기요양보험료 지원,"저소득 노인, 장애인 세대 등에게 건강보험료 및 장기요양보험료 지원",생활안정,,충청남도 부여군,시군구,4570000,20260223164716,시기별도없음,신청불필요,가족행복과 노인복지팀/041-830-2502,,884,○ 건강보험료 및 장기요양보험료 경감,"○ 65세 이상 노인세대, 장애인세대, 한부모가족세대로만 이루어진 세대(건강보험료 및 장기요양보험료 최저보험료 이하 세대)",현금(보험),0.0,120.0,Y,,,,,Y,Y,,,Y
20210923123456,경제교통과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000139,457000000139,고령운전자 운전면허 자진반납 지원,운전면허를 자진반납한 만 70세 이상에게 인센티브 지급,행정·안전,,충청남도 부여군,시군구,4570000,20260116131559,상시신청,방문신청,경제교통과/041-830-2277,,821,○ 부여군에 주소를 둔 70세 이상 고령운전자 중 운전면허증을 자진반납하는 경우 인센티브(지역화폐 20만원) 지급,○ 70세 이상 운전면허증 자진반납자,현금,70.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
20210923123456,전략사업과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000140,457000000140,부여군 전입학생 생활용품구입비 지원,전입학생에게 생활용품 구입비 지원,생활안정,,충청남도 부여군,시군구,4570000,20260121104442,상시신청,방문신청,부여군청 행정지원홍보국 전략사업과/041-830-2482,,905,"아래 조건에 따라 지역화폐 지급
○ 중·고등학교:1차 30만원, 2차 ~ 졸업 시까지  20만원

○ 대학교 신입생 : 1차 30만원, 2차 100만원, 3차 50만원, 4차 30만원(휴학지원금 20만원 최대4년)

○ 대학교 일반 : 1~5차 30만원 지원","○ 다른 시군구에서 1년 이상 거주하고 군으로 전입신고를 한 관내 중학교, 고등학교, 대학교 및 대학원 재학생",현금,6.0,19.0,Y,Y,Y,Y,Y,Y,Y,,,
20220203153044,사회복지과,개인||가구,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000143,457000000143,긴급복지,"지원대상 : 일반재산 1억 3천만원 이하, 금융재산 600만원 이하(금융재산공제 별도)",생활안정,,충청남도 부여군,시군구,4570000,20260122103308,상시신청,방문신청,사회복지과 희망복지팀/041-830-2087,,2636,"○ 긴급복지 지원
- 위기상황에 처한 사람에게 일시적으로 긴급 지원 
- 선지원 후처리 , 단기지원 , 타법률 중복지원 금지, 가구단위 지원","○ 긴급 또는 위기사유가 발생한 대상자

○ 소득: 기준 중위소득 75% 이하
○ 일반재산: 1억 3천만원 이하,
○ 금융재산: 600만원 이하(금융재산공제 별도)",현금,0.0,120.0,Y,Y,,,,Y,Y,Y,Y,Y
20230203105721,전략사업과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000147,457000000147,결혼정착지원금 지원,"○결혼정착지원금
- 700만원 4년 분할 지급(지역화폐)",생활안정,,충청남도 부여군,시군구,4570000,20260220161659,혼인신고일로부터 1년 경과 후 ~ 5년 이내,방문신청,부여군청 행정복지국 전략사업과/041-830-2482,,2627,"○결혼정착지원금
- 2022. 5. 18. 조례 공포일 이후 혼인신고한 만18~49세 부부 중 조례에서 정한 조건을 충족하는 부부
- 700만원 4년 분할 지급(지역화폐)
- 혼인신고일로부터 5년 이내에 신청","○ 2022. 5. 18. 조례공포일 이후 혼인신고한 만18~49세 부부
○ 혼인당사자 모두 혼인신고일로부터 지원금 분할지급 경과 조건 기간까지 부여군에 주민등록을 계속 두고 거주하고 있는 부부
○ 다문화 가정의 경우 국적취득하고 주민등록을 한 경우에 신청 가능
○ 재혼부부도 지원하되 과거의 혼인과 동일하게 구성된 경우는 제외",기타,18.0,49.0,Y,Y,Y,Y,Y,,Y,Y,Y,Y
20230609153202,도시건축과,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000148,457000000148,공동주택 환경개선 지원,공동주택환경개선지원,생활안정,,충청남도 부여군,시군구,4570000,20260116105101,공고시,방문신청,도시건축과 주택팀/041-830-2402,,449,공동주택환경개선지원,7년이상 공동주택 단지,현금,,,,,,,,,,,,
20230926144528,도시건축과,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000153,457000000153,부여은산 충남형 농촌리브투게더,"부여은산
단독주택 20호 공급",주거·자립,,충청남도 부여군,시군구,4570000,20260116105124,상시신청,방문신청,도시건축과/830-2402,,1300,"부여은산 
단독주택 20호 공급

부여은산 사업계획승인의 사업시행자 지위로 사업시행
(설계-시공-공급)",충청남도개발공사,현금,,,,,,,,,,,,
20231213130936,도시건축과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000154,457000000154,빈집정비사업,빈집을 정비하여 농어촌 생활환경개선,생활안정,,충청남도 부여군,시군구,4570000,20260116105656,2026.01.05.~2026.02.06.,방문신청,도시건축과 주택팀/041-830-2404,,429,빈집을 정비하여 농어촌 생활환경개선,읍ㆍ면장이 거주 또는 사용여부를 확인한 날부터 1년 이상을 아무도 거주하지 아니하거나 사용하지 않고 방치되어 있는 농촌 주택 또는 건축물(주거용),현금,19.0,120.0,Y,Y,Y,Y,Y,,,,,
20241219160637,전략사업과,가구,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000157,457000000157,부여군 청년셰어하우스 운영,지역 청년에게 저렴한 월세로 주거지원 ,주거·자립,,충청남도 부여군,시군구,4570000,20260121104416,홈페이지 공고를 통한 모집,방문신청,부여군청 전략사업과/041-830-2483,,236,"지역 청년에게 저렴한 월세로 주거지원 
1. 대상 : 관내 주민등록을 두고 거주하거나 전입하고자 하는 무주택자인 18~39세 청년 또는 신혼부부
2. 내용 : 1인 1실, 1년(1년 연장 가능, 최대2년)",관내 주민등록을 두고 거주하거나 전입하고자 하는 무주택자 중 기준 중위소득 150%이하인 18~39세 청년 또는 신혼부부,현물,18.0,39.0,Y,Y,Y,Y,,,,Y,Y,Y
20241220153135,안전총괄과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/457000000159,457000000159,부여군 군복무 청년 상해보험 안내,부여군에 주소지를 둔 현역 군복무 청년 상해 보험,행정·안전,,충청남도 부여군,시군구,4570000,20260202102220,상시신청,방문신청,부여군청 안전총괄과/041-830-2321,,102,"< 부여군 군복무 청년 상해보험 안내 >

ㅇ 보장기간 : 2024. 10. 16. ~ 2025. 10. 15.(1년)

ㅇ 피보험자 : 부여군에 주소지를 둔 군복무 청년

ㅇ 문  의 
    - 농협손해보험(주) / 1644-9666
    - 부여군청 안전총괄과 / 041-830-2321

 ㅇ 보장내용 및 보장금액(가입된 다른 보험과 관계 없이 중복 보장)

    - 상해사망 : 군복무 중 상해로 사망한 경우 / 3,000만원

    - 상해후유장해 : 군복무 중 상해로 후유장해가 발생한 경우(3~100%) / 3,000만원 한도

    - 질병사망 : 군복무 중 질병으로 사망한 경우 / 3,000만원

    - 질병후유장해(80%) : 군복무 중 질병으로 80% 이상의 후유장해가 발생한 경우 / 3,000만원

    - 상해/질병입원(일당) : 보험기간 내의 상해 및 질병으로 인한 1일 이상 입원 시(180일 한도) / 3만원

    - 골절진단금(회당) : 보험기간 내의 사고로 인한 골절진단 시 / 30만원

    - 화상진단금(회당) : 보험기간 내의 사로고 인한 화상진단 시 / 30만원",부여군에 주소지를 둔 현역 군복무 청년,현금(보험),18.0,39.0,Y,Y,Y,Y,Y,,,,,
20210923123456,농업정책과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000101,458000000101,모판용 가공상토 지원,수도작 농업인에게 가공상토 공급 지원,농림축산어업,,충청남도 서천군,시군구,4580000,20260126101345,상시신청,방문신청,농업정책과/041-950-4381,,691,○ 관내 수도작 농업인에 가공상토 공급 지원,○ 서천군 관내 수도작 농업인,현물,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,농업정책과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000102,458000000102,농업기계(곡물건조기) 지원,답작 농업인에게 곡물건조기 지원,농림축산어업,,충청남도 서천군,시군구,4580000,20260126101331,상시신청,방문신청,농업정책과/041-950-4381,,616,○ 농업경영체등록 하고 농업에 종사하는 관내 농업인에 곡물건조기 지원,○ 농업경영체등록 하고 농업에 종사하는 관내 답작 농업인,현물,19.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20210923123456,인구정책과,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/458000000104,458000000104,출생지원금 지원,출산 부모에게 출생지원금 지급(최대 50개월 지급),임신·출산,,충청남도 서천군,시군구,4580000,20260126111044,상시신청,방문신청,인구정책과/041-950-4086,,889,"○ 대상
 - 군에 주민등록상 출생 신고한 아기를 부양하는 가정
 - 부모 모두 자녀를 출산하기 6개월 전부터 계속하여 군에 주민등록이 되어 있고 실제 거주하는 가정
○ 출생지원금(최대 50개월 지급)
 - 첫째 500만원(월10만원), 둘째 1000만원(월20만원), 셋째 1500만원(월30만원)
   넷째 2000만원(월40만원), 다섯째 이상 3000만원(월60만원)","○ 군에 주민등록상 출생 신고한 아기를 부양하는 가정
 - 아기 및 부모가 군에 함께 주민등록이 되어있고 실제 거주하는 가정
 - 영유아의 출생일 기준 6개월 전부터 신청일 현재까지 아기의 부와 모가 함께 군에 거주해야함.
 - 출생한 아기와 형제자매는 생존하고 있고 군에 주민등록이 되어있어야 자녀순위 인정
 - 재혼가정의 겨우 쌍방의 친자를 모두 자녀의 수에 포함(주민등록법 등 증명 필요)
 - 그 밖에 조례로 인정하는 사항
 
○ 주소요건 충족 예외: 부득이한 사유로 부 또는 모가 군에 거주하지 못한 경우
  - 서천군 인구정책에 관한 지원 조례 제5조 제2항 각호 충족시 인정
  - 부 또는 모가 직장 등으로 인해 서천군에 주소를 두지 못하는 경우 재직증명서 등 입증(주소와 직장은 같은 소재지여야 함)",현금,18.0,44.0,Y,Y,Y,Y,Y,Y,Y,,,
