chunk_id,policy_id,policy_name,category,region,source_url,text
WLF00001152,WLF00001152,노숙인등 복지지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001152&wlfareInfoReldBztpCd=01,"정책명: 노숙인등 복지지원
소관부처: 보건복지부
소관조직: 자활정책과
서비스요약: 노숙인 등의 권익을 보호하고, 사회복귀 및 자립을 지원합니다.
대표문의: 보건복지상담센터129"
WLF00001153,WLF00001153,장애인보조견전문훈련기관지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001153&wlfareInfoReldBztpCd=01,"정책명: 장애인보조견전문훈련기관지원
소관부처: 보건복지부
소관조직: 장애인정책과
서비스요약: 장애인보조견 보급을 통해 장애인의 안전하고 독립적인 보행 및 청각장애인의 소리 인지 등의 보조서비스를 제공합니다.
대표문의: 한국장애인도우미견협회031-691-7782"
WLF00001154,WLF00001154,중증장애인근로자 출퇴근비용 지원 사업,고용노동부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001154&wlfareInfoReldBztpCd=01,"정책명: 중증장애인근로자 출퇴근비용 지원 사업
소관부처: 고용노동부
소관조직: 장애인고용과
서비스요약: 중증장애인 근로자에게 출퇴근비용을 지원하여 중증장애인의 근로의욕을 고취하고 안정적인 직업생활 유지를 지원합니다.
대표문의: 한국장애인고용공단1588-1519"
WLF00001155,WLF00001155,노인일자리 및 사회활동 지원사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001155&wlfareInfoReldBztpCd=01,"정책명: 노인일자리 및 사회활동 지원사업
소관부처: 보건복지부
소관조직: 노인지원과
서비스요약: 활기차고 건강한 노후생활을 영위할 수 있도록 다양한 일자리를 제공하고 사회활동을 지원하여 노인 복지 향상에 기여합니다.
대표문의: 보건복지상담센터129 한국노인인력개발원1544-3388"
WLF00001156,WLF00001156,재취업지원서비스 시행지원,고용노동부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001156&wlfareInfoReldBztpCd=01,"정책명: 재취업지원서비스 시행지원
소관부처: 고용노동부
소관조직: 고령사회인력정책과
서비스요약: 재취업지원서비스 제도가 현장에 안착할 수 있도록 사업주에게 제도설계 컨설팅, 인사 담당자 교육 등의 서비스를 제공합니다.
대표문의: 고용노동부044-202-7465"
WLF00001157,WLF00001157,지역자활센터 운영,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001157&wlfareInfoReldBztpCd=01,"정책명: 지역자활센터 운영
소관부처: 보건복지부
소관조직: 자활정책과
서비스요약: 근로 능력이 있는 저소득층에게 체계적, 집중적인 자활 서비스를 제공하여 자활 의욕을 고취하고 자립 능력 향상을 지원합니다.
대표문의: 보건복지상담센터129"
WLF00001159,WLF00001159,입원 및 격리치료명령 결핵환자 부양가족생활보호비 지원,질병관리청,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001159&wlfareInfoReldBztpCd=01,"정책명: 입원 및 격리치료명령 결핵환자 부양가족생활보호비 지원
소관부처: 질병관리청
소관조직: 결핵정책과
서비스요약: 결핵예방법에 따라 입원 및 격리치료 명령을 받은 결핵환자의 격리기간 동안 발생한 소득상실을 보전하기 위해 환자 본인 또는 그 부양가족에게 생활보호비를 지급합니다.
대표문의: 질병관리청 콜센터1339"
WLF00001160,WLF00001160,노숙자 등 알코올중독자 사례관리 사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001160&wlfareInfoReldBztpCd=01,"정책명: 노숙자 등 알코올중독자 사례관리 사업
소관부처: 보건복지부
소관조직: 정신건강관리과
서비스요약: 중독관리통합지원센터를 통해 알코올 사용장애가 있는 노숙인 등의 자활을 위한 상담, 치료, 재활 지원 서비스를 제공합니다.
대표문의: 보건복지상담센터129"
WLF00001161,WLF00001161,표준모자보건수첩 제공,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001161&wlfareInfoReldBztpCd=01,"정책명: 표준모자보건수첩 제공
소관부처: 보건복지부
소관조직: 출산정책과
서비스요약: 표준모자보건수첩 보급으로 임신부터 영유아기까지 각종 검사 및 건강관리 안내, 예방접종, 검진(검사) 등 건강기록 유지, 양육에 대한 필수·객관적 정보 제공으로 모성과 영유아의 건강증진을 도모합니다.
대표문의: 보건복지부 콜센터129"
WLF00001162,WLF00001162,긴급복지 연료비 및 전기요금,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001162&wlfareInfoReldBztpCd=01,"정책명: 긴급복지 연료비 및 전기요금
소관부처: 보건복지부
소관조직: 기초생활보장과
서비스요약: 긴급복지 주지원(생계지원, 주거지원)을 받는 가구 중 위기상황을 극복하기 위해 연료비나 전기요금 지원이 필요한 경우 부가적으로 지원합니다.
대표문의: 보건복지상담센터129"
WLF00001163,WLF00001163,직장어린이집 설치 지원,고용노동부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001163&wlfareInfoReldBztpCd=01,"정책명: 직장어린이집 설치 지원
소관부처: 고용노동부
소관조직: 일가정양립추진단
서비스요약: 근로자의 육아부담 완화와 여성의 경제활동 참여 촉진 및 직장어린이집 운영의 내실화를 도모합니다.
대표문의: 근로복지공단 직장보육지원센터02-2670-0410~9"
WLF00001164,WLF00001164,기초연금,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001164&wlfareInfoReldBztpCd=01,"정책명: 기초연금
소관부처: 보건복지부
소관조직: 기초연금과
서비스요약: 노인에게 기초연금을 지급하여 안정적인 소득기반을 제공함으로써 노인의 생활안정을 지원합니다.
대표문의: 국민연금공단1355 보건복지상담센터129"
WLF00001165,WLF00001165,발달장애인 주간활동서비스,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001165&wlfareInfoReldBztpCd=01,"정책명: 발달장애인 주간활동서비스
소관부처: 보건복지부
소관조직: 장애인서비스과
서비스요약: 발달장애인이 낮 시간 자신의 욕구를 반영한 지역사회 기반활동에 참여하게 함으로써 장애인의 자립생활을 지원하고 사회참여 증진을 도모합니다.
대표문의: 보건복지상담센터129"
WLF00001166,WLF00001166,성폭력피해자 지원사업,여성가족부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001166&wlfareInfoReldBztpCd=01,"정책명: 성폭력피해자 지원사업
소관부처: 여성가족부
소관조직: 성폭력방지과
서비스요약: 심리, 정서, 신체적으로 위기상태에 있는 성폭력 피해자에게 상담, 의료, 법률, 보호, 숙식제공 등의 서비스를 제공하여 피해 회복을 지원합니다.
대표문의: 여성가족부 여성긴급전화1366"
WLF00001167,WLF00001167,장애인기업종합지원센터운영,중소벤처기업부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001167&wlfareInfoReldBztpCd=01,"정책명: 장애인기업종합지원센터운영
소관부처: 중소벤처기업부
소관조직: 소상공인정책과
서비스요약: 창업 공간 및 정책정보 제공 등 창업기업의 경영활동 지원을 통해 창업 성장기반을 조성합니다.
대표문의: 장애인기업종합지원센터 문의전화02-2181-6500"
WLF00001168,WLF00001168,(북한이탈주민)자립자활지원,통일부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001168&wlfareInfoReldBztpCd=01,"정책명: (북한이탈주민)자립자활지원
소관부처: 통일부
소관조직: 자립지원과
서비스요약: 북한이탈주민의 자립과 자활을 위해  취업과 창업을 돕고, 영농활동으로 정착할 수 있도록 지원합니다.
대표문의: 남북하나재단02-3215-5776,5885 북한이탈주민 종합상담 콜센터1577-6635"
WLF00001169,WLF00001169,의료급여 틀니·치과임플란트,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001169&wlfareInfoReldBztpCd=01,"정책명: 의료급여 틀니·치과임플란트
소관부처: 보건복지부
소관조직: 기초의료보장과
서비스요약: 틀니 및 치과임플란트에 대하여 의료급여를 실시하여 65세 이상 노인 수급권자의 경제적 부담을 완화하고 구강건강 향상을 도모합니다.
대표문의: 건강보험심사평가원1644-2000 보건복지부기초의료보장과044-202-3098 보건복지상담센터129"
WLF00001170,WLF00001170,장기요양급여이용지원,국가보훈부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001170&wlfareInfoReldBztpCd=01,"정책명: 장기요양급여이용지원
소관부처: 국가보훈부
소관조직: 복지서비스과
서비스요약: 요양등급 판정을 받은 저소득 고령 국가유공자 등에 대하여 재가요양기관이나 장기요양기관 등의 서비스 이용에 따른 본인부담금의 일부를 지원합니다.
대표문의: 보훈상담센터1577-0606"
WLF00001171,WLF00001171,아동수당 지급,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001171&wlfareInfoReldBztpCd=01,"정책명: 아동수당 지급
소관부처: 보건복지부
소관조직: 아동정책과
서비스요약: 아동 양육에 따른 경제적 부담을 경감하고 건강한 성장 환경을 조성함으로써 아동의 기본적 권리와 복지를 증진합니다.
대표문의: 보건복지부상담센터129"
WLF00001172,WLF00001172,취약계층취업촉진 사업,고용노동부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001172&wlfareInfoReldBztpCd=01,"정책명: 취약계층취업촉진 사업
소관부처: 고용노동부
소관조직: 고용서비스정책과
서비스요약: 취업에 어려움을 겪는 취약계층에게 전문심리상담과 집단상담, 취업특강 등 구직자 취업역량강화 프로그램을 제공하여 자신감 회복, 직업선택, 구직기술 향상 등을 효과적으로 지원합니다.
대표문의: 고용노동부 고객상담센터1350"
WLF00001173,WLF00001173,국립특수학교 및 국립부설학교 특수학급 지원,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001173&wlfareInfoReldBztpCd=01,"정책명: 국립특수학교 및 국립부설학교 특수학급 지원
소관부처: 교육부
소관조직: 특수교육정책과
서비스요약: 국립특수학교(급)의 특수교육 지원인력 배치, 돌봄교실 운영 및 특수교육대상자의 방과후학교 경비를 지원하여 장애학생의 학습권을 보장합니다.
대표문의: 교육부 특수교육정책과044-203-6569"
WLF00001175,WLF00001175,자립준비청년 자립수당 지급,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001175&wlfareInfoReldBztpCd=01,"정책명: 자립준비청년 자립수당 지급
소관부처: 보건복지부
소관조직: 청년정책팀
서비스요약: 자립준비청년(보호종료아동)에게 자립수당을 지급하여 보호종료 후 경제적 부담을 완화하고 복지향상을 통해 안정적 사회정착 및 성공적 자립을 지원합니다.
대표문의: 보건복지상담센터129"
WLF00001176,WLF00001176,암검진사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001176&wlfareInfoReldBztpCd=01,"정책명: 암검진사업
소관부처: 보건복지부
소관조직: 질병정책과
서비스요약: 국가 암검진 사업을 통해 암을 조기 발견, 치료를 유도함으로써 암의 치료율을 높이고 암으로 인한 사망을 줄입니다.
대표문의: 국민건강보험1577-1000 보건복지상담센터129"
WLF00001177,WLF00001177,장기요양 본인부담금 감경,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001177&wlfareInfoReldBztpCd=01,"정책명: 장기요양 본인부담금 감경
소관부처: 보건복지부
소관조직: 요양보험제도과
서비스요약: 노인장기요양보험 장기요양급여 이용자 중 건강보험료순위 50%이하자 및 기타의료급여 수급권자 등에게 본인부담금을 감경하여 서비스 이용부담을 완화합니다.
대표문의: 국민건강보험공단 상담센터1577-1000"
WLF00001178,WLF00001178,청소년 발달장애인 방과후활동서비스,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001178&wlfareInfoReldBztpCd=01,"정책명: 청소년 발달장애인 방과후활동서비스
소관부처: 보건복지부
소관조직: 장애인서비스과
서비스요약: 만 6세 이상~만 18세 미만의 청소년 발달장애인이 방과후에도 돌봄을 지원받을 수 있도록 방과후활동 이용권을 지급합니다.
대표문의: 보건복지상담센터129"
WLF00001179,WLF00001179,노인 무릎인공관절 수술 지원 사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001179&wlfareInfoReldBztpCd=01,"정책명: 노인 무릎인공관절 수술 지원 사업
소관부처: 보건복지부
소관조직: 노인건강과
서비스요약: 무릎관절수술 지원을 통해 노인 건강을 보장하고 의료비 부담을 경감합니다.
대표문의: 노인의료나눔재단02-585-6595"
WLF00001180,WLF00001180,학대피해아동 쉼터 설치 및 운영,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001180&wlfareInfoReldBztpCd=01,"정책명: 학대피해아동 쉼터 설치 및 운영
소관부처: 보건복지부
소관조직: 아동학대대응과
서비스요약: 학대피해아동에게 보호와 치료, 양육서비스 등을 제공함으로써 심신의 회복과 원가정 복귀를 지원합니다.
대표문의: 보건복지상담센터129"
WLF00001181,WLF00001181,중앙노인돌봄지원기관 운영지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001181&wlfareInfoReldBztpCd=01,"정책명: 중앙노인돌봄지원기관 운영지원
소관부처: 보건복지부
소관조직: 노인정책과
서비스요약: 중앙노인돌봄지원기관 수탁운영 법인을 지원하여 노인맞춤돌봄서비스 등의 원활한 추진을 도모합니다.
대표문의: 독거노인종합지원센터1661-2129"
WLF00001182,WLF00001182,학교우유급식,농림축산식품부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001182&wlfareInfoReldBztpCd=01,"정책명: 학교우유급식
소관부처: 농림축산식품부
소관조직: 축산경영과
서비스요약: 학교우유급식을 통해 성장기 학생들에게 필수 영양소를 공급하여 신체 발달과 건강 증진을 돕고, 낙농산업의 안정적 발전을 도모합니다.
대표문의: 농림축산식품부044-201-2341 학교우유급식지원 상담센터044-330-1114"
WLF00001183,WLF00001183,다문화보육료지원,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001183&wlfareInfoReldBztpCd=01,"정책명: 다문화보육료지원
소관부처: 교육부
소관조직: 영유아재정과
서비스요약: 어린이집을 이용하는 다문화 가정의 영유아 자녀에게 보육료를 지원하여 부모의 양육에 대한 부담을 덜고, 부모가 원활한 경제활동을 할 수 있도록 돕습니다.
대표문의: 교육부 민원 전화 상담실02-6222-6060"
WLF00001184,WLF00001184,암환자의료비지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001184&wlfareInfoReldBztpCd=01,"정책명: 암환자의료비지원
소관부처: 보건복지부
소관조직: 질병정책과
서비스요약: 저소득층 암환자 및 소아·아동 암환자에 대한 의료비를 지원하여 경제적 부담을 완화하고 치료접근성을 높입니다.
대표문의: 국가암센터 암환자의료비사업 담당자031-920-2029, 2045 보건복지부 질병정책과044-202-2513 보건복지상담센터129"
WLF00001185,WLF00001185,의료급여수급권자 영유아건강검진비 지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001185&wlfareInfoReldBztpCd=01,"정책명: 의료급여수급권자 영유아건강검진비 지원
소관부처: 보건복지부
소관조직: 건강증진과
서비스요약: 의료급여수급권자 영유아 대상 연령별 건강검진을 통해 영유아의 성장·발달 사항을 추적 관리하고 건강증진을 도모합니다.
대표문의: 국민건강보험공단1577-1000 보건복지상담센터129"
WLF00001186,WLF00001186,가족센터(건강가정지원센터)운영,여성가족부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001186&wlfareInfoReldBztpCd=01,"정책명: 가족센터(건강가정지원센터)운영
소관부처: 여성가족부
소관조직: 가족정책과
서비스요약: 지역주민의 특성을 고려한 맞춤형 가족지원서비스를 제공하여 가족의 안정성 강화 및 가족관계 증진을 돕습니다.
대표문의: 전국 가족센터(건강가정지원센터)1577-9337"
WLF00001187,WLF00001187,최저임금적용제외 근로장애인 전환지원,고용노동부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001187&wlfareInfoReldBztpCd=01,"정책명: 최저임금적용제외 근로장애인 전환지원
소관부처: 고용노동부
소관조직: 장애인고용과
서비스요약: 장애인직업재활시설 최저임금적용제외 장애인에게 직업재활과 훈련기회를 제공하여 최저임금 이상 양질의 일자리로 전환을 지원합니다.
대표문의: 한국장애인고용공단1588-1519"
WLF00001188,WLF00001188,산모·신생아 건강관리 지원사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001188&wlfareInfoReldBztpCd=01,"정책명: 산모·신생아 건강관리 지원사업
소관부처: 보건복지부
소관조직: 출산정책과
서비스요약: 출산가정에 건강관리사를 파견하여 산후관리를 지원함으로써 산모와 신생아의 건강을 증진하고 출산가정의 경제적 부담 경감을 지원합니다.
대표문의: 보건복지상담센터129 사회서비스전자바우처1566-3232"
WLF00003168,WLF00003168,(북한이탈주민)취업 지원,통일부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003168&wlfareInfoReldBztpCd=01,"정책명: (북한이탈주민)취업 지원
소관부처: 통일부
소관조직: 교육기획과
서비스요약: 북한이탈주민의 장기근속을 유도하기 위하여 취업장려금과 새출발장려금을 지급합니다.
대표문의: 북한이탈주민 종합상담 콜센터1577-6635 통일부 북한이탈주민정착지원사무소 교육기획과031-670-9300(내선1,2번)"
WLF00003169,WLF00003169,정신건강복지센터 운영,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003169&wlfareInfoReldBztpCd=01,"정책명: 정신건강복지센터 운영
소관부처: 보건복지부
소관조직: 정신건강관리과
서비스요약: 일반인은 물론 아동&middot;청소년에게 발생할 수 있는 정신건강문제의 예방, 조기발견 및 상담, 치료, 재활을 통해 사회복귀를 도모합니다.
대표문의: 24시간 자살예방상담전화109 대한정신건강의학과의사회02-3446-3153 보건복지상담센터129 시도 및 시군구 정신건강복지센터 담당부서  한국자살예방협회02-413-0892~3 한국정신건강전문요원협회02-712-0386"
WLF00003170,WLF00003170,장애인 창업점포 지원사업,중소벤처기업부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003170&wlfareInfoReldBztpCd=01,"정책명: 장애인 창업점포 지원사업
소관부처: 중소벤처기업부
소관조직: 소상공인정책과
서비스요약: 창업의지가 있는 장애인 예비창업자 및 재창업자(업종전환희망자)에게 창업공간을 지원하여 경제적 자립을 돕습니다.
대표문의: 장애인기업종합지원센터 문의전화02-2181-6500"
WLF00003171,WLF00003171,의료급여본인부담면제,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003171&wlfareInfoReldBztpCd=01,"정책명: 의료급여본인부담면제
소관부처: 보건복지부
소관조직: 기초의료보장과
서비스요약: 의료급여 수급권자에 대한 의료비를 지원하여 저소득층 국민보건 향상과 사회복지 증진에 기여합니다.
대표문의: 보건복지부 콜센터129"
WLF00003172,WLF00003172,(북한이탈주민)정착금 지원,통일부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003172&wlfareInfoReldBztpCd=01,"정책명: (북한이탈주민)정착금 지원
소관부처: 통일부
소관조직: 교육기획과
서비스요약: 북한에서 이주한 주민의 경제적 자립과 자활의지를 높이기 위해  정착금과 주거지원금 등을 지원합니다.
대표문의: 북한이탈주민 종합상담 콜센터1577-6635 북한이탈주민정착지원사무소(장려금)031-670-9325 북한이탈주민정착지원사무소(정착금 기본금, 정착금 연령·장애가산금, 주거지원금)031-670-9323 북한이탈주민지원재단(정착금 장애·장기치료·제3국출생아동양육가산금)02-3215-5792"
WLF00003173,WLF00003173,장애인스포츠강좌이용권 지원,문화체육관광부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003173&wlfareInfoReldBztpCd=01,"정책명: 장애인스포츠강좌이용권 지원
소관부처: 문화체육관광부
소관조직: 장애인체육과
서비스요약: 장애인 대상 스포츠 참여 기회를 제공하여 삶의 질 향상, 사회적 소외감을 해소하여 사회통합에 기여합니다.
대표문의: 장애인스포츠강좌이용권 상담 문의(국민체육진흥공단)1551-0078"
WLF00003174,WLF00003174,장애인창업육성,중소벤처기업부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003174&wlfareInfoReldBztpCd=01,"정책명: 장애인창업육성
소관부처: 중소벤처기업부
소관조직: 소상공인정책과
서비스요약: 장애인의 성공적인 창업을 위해 창업교육, 사업화 지원, 특화사업장 등을 지원합니다.
대표문의: 장애인기업종합지원센터 문의전화02-2181-6500"
WLF00003175,WLF00003175,결혼이민자 통번역 서비스,여성가족부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003175&wlfareInfoReldBztpCd=01,"정책명: 결혼이민자 통번역 서비스
소관부처: 여성가족부
소관조직: 다문화가족과
서비스요약: 입국초기의 결혼이민자와 다문화가족이 생활 속에서 의사소통에 불편함이 없도록 통역과 번역 서비스를 지원하며 통·번역 인력채용 등으로 자립을 돕습니다.
대표문의: 다누리콜센터1577-1366"
WLF00003176,WLF00003176,농식품바우처,농림축산식품부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003176&wlfareInfoReldBztpCd=01,"정책명: 농식품바우처
소관부처: 농림축산식품부
소관조직: 식생활소비정책과
서비스요약: 취약계층의 식품 접근성 강화 및 지속가능한 농식품 소비 체계 구축을 위해 국내산 농산물(과일류, 채소류, 흰우유, 신설알류, 육류, 작곡류, 두부류)를 구매할 수 있는 바우처를 지원합니다.
대표문의: 농식품바우처 콜센터1551-0857"
WLF00003177,WLF00003177,복권기금 꿈사다리 장학사업,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003177&wlfareInfoReldBztpCd=01,"정책명: 복권기금 꿈사다리 장학사업
소관부처: 교육부
소관조직: 학생맞춤통합지원과
서비스요약: 복권기금을 재원으로 저소득층 우수 중·고생을 발굴, 대학까지 지원하여 교육의 희망사다리 기능을 강화합니다.
대표문의: 한국장학재단 상담센터1599-2290"
WLF00003178,WLF00003178,긴급복지 해산비지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003178&wlfareInfoReldBztpCd=01,"정책명: 긴급복지 해산비지원
소관부처: 보건복지부
소관조직: 기초생활보장과
서비스요약: 생계곤란 등의 위기상황에 처하여 도움이 필요한 긴급복지 주지원(생계,주거,의료,시설이용) 중인 대상자(가구구구성원 포함) 중 조산(助産) 및 분만 후의 필요한 조치와 보호를 위해 해산비를 지원합니다.
대표문의: 보건복지부상담센터129"
WLF00003179,WLF00003179,긴급복지 의료지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003179&wlfareInfoReldBztpCd=01,"정책명: 긴급복지 의료지원
소관부처: 보건복지부
소관조직: 기초생활보장과
서비스요약: 수술 또는 입원이 필요한 중한 질병 또는 부상으로 당해 의료비를 감당하기 곤란한 사람에게 의료비 및 약제비를 지원함으로써 위기상황에서 벗어날 수 있도록 합니다.
대표문의: 보건복지부상담센터129"
WLF00003180,WLF00003180,긴급복지 생계지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003180&wlfareInfoReldBztpCd=01,"정책명: 긴급복지 생계지원
소관부처: 보건복지부
소관조직: 기초생활보장과
서비스요약: 생계곤란 등의 위기상황에 처하여 도움이 필요한 사람을 일시적으로 신속하게 지원함으로써 위기상황에서 벗어나도록 합니다.
대표문의: 보건복지부상담센터129"
WLF00003181,WLF00003181,장애인의료비지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003181&wlfareInfoReldBztpCd=01,"정책명: 장애인의료비지원
소관부처: 보건복지부
소관조직: 장애인건강과
서비스요약: 생활이 어려운 저소득 장애인에게 의료비를 지원하여 생활안정 및 의료 보장을 도모합니다.
대표문의: 보건복지부 상담센터129"
